x1;y1;x2;y2;dominant_hsv_color;dist_A;dist_B;FrameID;TrackID;session_id;min_dist;threshold;team_assignment;team_box_color;total_team_A;total_team_B;center_x;center_y;avg_x;avg_y
1823;566;1891;688;[     99.094      36.808      243.29];143.84;18.3;591;724;1;18.3;98.73;B;(0, 255, 0);4;6;1857;627;1084.83;621.5
741;538;810;653;[     100.53      32.661         233];137.9;17.21;591;725;1;17.21;98.73;B;(0, 255, 0);4;6;775;595;1084.83;621.5
578;577;638;686;[     107.75      213.93      132.97];97.35;192.29;591;726;1;97.35;98.73;A;(255, 0, 0);4;6;608;631;886.5;608.5
1426;638;1484;756;[     68.116      47.733      132.73];78.18;105.89;591;727;1;78.18;98.73;X;(0, 0, 255);4;6;1455;697;1455.0;697.0
761;463;802;547;[     97.392      26.937      246.88];152.5;28.18;591;728;1;28.18;98.73;B;(0, 255, 0);4;6;781;505;1084.83;621.5
351;680;420;814;[     107.47      215.01      103.65];100.1;209.69;591;730;1;100.1;98.73;A;(255, 0, 0);4;6;385;747;886.5;608.5
1109;365;1161;459;[     105.67      152.05      109.47];37.94;159.84;591;731;1;37.94;98.73;A;(255, 0, 0);4;6;1135;412;886.5;608.5
1397;592;1440;696;[     90.207      64.326      115.65];54.97;117.98;591;756;1;54.97;98.73;A;(255, 0, 0);4;6;1418;644;886.5;608.5
1055;635;1123;759;[     102.92      34.429      236.78];139.83;15.69;591;765;1;15.69;98.73;B;(0, 255, 0);4;6;1089;697;1084.83;621.5
1406;548;1465;638;[     103.81      52.237      222.67];118.07;9.79;591;801;1;9.79;98.73;B;(0, 255, 0);4;6;1435;593;1084.83;621.5
548;653;608;761;[     100.57      34.628      237.14];140.02;16.3;592;723;1;16.3;103.32;B;(0, 255, 0);4;6;578;707;1090.67;621.0
1835;566;1902;685;[     98.691      37.501      238.96];139.88;15.54;592;724;1;15.54;103.32;B;(0, 255, 0);4;6;1868;625;1090.67;621.0
742;537;811;655;[     100.23       31.55      242.91];146.5;21.56;592;725;1;21.56;103.32;B;(0, 255, 0);4;6;776;596;1090.67;621.0
582;578;642;687;[     108.09       210.3      134.36];93.9;188.47;592;726;1;93.9;103.32;A;(255, 0, 0);4;6;612;632;893.0;609.0
1427;640;1486;757;[     152.89      186.04      183.15];103.58;152.78;592;727;1;103.58;103.32;X;(0, 0, 255);4;6;1456;698;1456.0;698.0
766;464;813;561;[     98.133      27.291      246.05];151.6;27.23;592;728;1;27.23;103.32;B;(0, 255, 0);4;6;789;512;1090.67;621.0
358;678;426;807;[     108.73      218.83      108.51];103.06;209.86;592;730;1;103.06;103.32;A;(255, 0, 0);4;6;392;742;893.0;609.0
1117;369;1168;461;[     105.95      158.69      107.08];44.99;166.0;592;731;1;44.99;103.32;A;(255, 0, 0);4;6;1142;415;893.0;609.0
1404;594;1449;701;[      86.73      61.135       118.2];58.6;115.63;592;756;1;58.6;103.32;A;(255, 0, 0);4;6;1426;647;893.0;609.0
1063;634;1131;758;[     101.07      33.395      237.19];140.78;17.24;592;765;1;17.24;103.32;B;(0, 255, 0);4;6;1097;696;1090.67;621.0
1409;549;1463;632;[     102.31      49.625      222.26];119.19;10.1;592;801;1;10.1;103.32;B;(0, 255, 0);4;6;1436;590;1090.67;621.0
556;651;616;757;[     100.67      35.622      236.72];139.1;15.26;593;723;1;15.26;103.84;B;(0, 255, 0);4;5;586;704;941.2;618.4
747;536;816;656;[     97.555      33.336       234.9];139.08;18.09;593;725;1;18.09;103.84;B;(0, 255, 0);4;5;781;596;941.2;618.4
584;578;643;686;[     109.28      207.39       139.4];91.8;183.41;593;726;1;91.8;103.84;A;(255, 0, 0);4;5;613;632;897.75;609.0
1433;638;1492;759;[     153.66      190.59      182.99];106.93;157.16;593;727;1;106.93;103.84;X;(0, 0, 255);4;5;1462;698;1462.0;698.0
773;463;822;566;[     98.321      27.194      246.97];152.39;27.75;593;728;1;27.75;103.84;B;(0, 255, 0);4;5;797;514;941.2;618.4
362;676;430;802;[     108.44      215.23      105.24];100.06;208.92;593;730;1;100.06;103.84;A;(255, 0, 0);4;5;396;739;897.75;609.0
1126;373;1176;462;[     106.52      174.62      114.86];58.34;171.56;593;731;1;58.34;103.84;A;(255, 0, 0);4;5;1151;417;897.75;609.0
1408;592;1455;705;[     86.957      65.334      118.81];54.48;115.52;593;756;1;54.48;103.84;A;(255, 0, 0);4;5;1431;648;897.75;609.0
1070;632;1136;750;[     101.37       33.95      239.37];142.21;17.52;593;765;1;17.52;103.84;B;(0, 255, 0);4;5;1103;691;941.2;618.4
1415;549;1464;626;[     100.53      45.788      225.52];124.07;8.84;593;801;1;8.84;103.84;B;(0, 255, 0);4;5;1439;587;941.2;618.4
558;650;620;760;[     99.561      31.897       244.6];147.7;22.43;594;723;1;22.43;108.93;B;(0, 255, 0);4;5;589;705;947.4;617.6
753;534;823;654;[     97.408      33.621      233.75];138.0;17.74;594;725;1;17.74;108.93;B;(0, 255, 0);4;5;788;594;947.4;617.6
582;578;644;692;[     109.94      199.07      145.21];84.95;173.32;594;726;1;84.95;108.93;A;(255, 0, 0);4;5;613;635;902.5;609.75
1439;631;1501;760;[     152.85      198.71      183.61];112.63;164.11;594;727;1;112.63;108.93;X;(0, 0, 255);4;5;1470;695;1470.0;695.0
782;462;832;568;[     96.784      28.099      246.65];151.66;27.37;594;728;1;27.37;108.93;B;(0, 255, 0);4;5;807;515;947.4;617.6
365;676;434;803;[     108.58      219.65      105.28];104.39;212.43;594;730;1;104.39;108.93;A;(255, 0, 0);4;5;399;739;902.5;609.75
1136;373;1187;462;[     106.57       177.6      118.51];60.85;171.33;594;731;1;60.85;108.93;A;(255, 0, 0);4;5;1161;417;902.5;609.75
1413;591;1461;706;[      117.9      189.24       152.6];79.0;161.5;594;756;1;79.0;108.93;A;(255, 0, 0);4;5;1437;648;902.5;609.75
1077;632;1143;747;[     100.59      34.644      238.72];141.29;16.89;594;765;1;16.89;108.93;B;(0, 255, 0);4;5;1110;689;947.4;617.6
1421;549;1465;621;[     99.318      41.283      231.26];131.4;10.27;594;801;1;10.27;108.93;B;(0, 255, 0);4;5;1443;585;947.4;617.6
561;650;622;761;[     101.77      33.632       245.8];147.65;21.34;595;723;1;21.34;108.53;B;(0, 255, 0);4;5;591;705;952.4;617.0
760;532;828;648;[     96.975      33.982      234.85];138.67;17.83;595;725;1;17.83;108.53;B;(0, 255, 0);4;5;794;590;952.4;617.0
587;578;652;695;[     76.432      68.287      125.89];55.66;111.46;595;726;1;55.66;108.53;A;(255, 0, 0);4;5;619;636;909.25;610.25
1447;633;1510;761;[     160.59      200.91      178.49];115.31;169.98;595;727;1;115.31;108.53;X;(0, 0, 255);4;5;1478;697;1478.0;697.0
793;461;843;565;[     95.533      28.409      247.62];152.32;28.14;595;728;1;28.14;108.53;B;(0, 255, 0);4;5;818;513;952.4;617.0
367;677;437;804;[     109.66      216.14      109.95];100.25;206.85;595;730;1;100.25;108.53;A;(255, 0, 0);4;5;402;740;909.25;610.25
1144;372;1197;461;[     107.19      176.32      120.17];59.49;169.28;595;731;1;59.49;108.53;A;(255, 0, 0);4;5;1170;416;909.25;610.25
1422;590;1470;708;[     102.77      70.463      122.25];46.67;111.42;595;756;1;46.67;108.53;A;(255, 0, 0);4;5;1446;649;909.25;610.25
1081;631;1147;748;[     100.98       35.76      239.43];141.22;16.17;595;765;1;16.17;108.53;B;(0, 255, 0);4;5;1114;689;952.4;617.0
1421;549;1470;627;[     99.505      42.153      232.47];131.89;9.56;595;801;1;9.56;108.53;B;(0, 255, 0);4;5;1445;588;952.4;617.0
568;650;629;762;[      103.6       44.18      232.49];130.71;5.45;596;723;1;5.45;81.94;B;(0, 255, 0);4;4;598;706;836.25;622.75
767;531;833;642;[     95.197      34.743      237.37];140.34;18.86;596;725;1;18.86;81.94;B;(0, 255, 0);4;4;800;586;836.25;622.75
593;576;660;696;[     76.406      72.455      128.03];52.17;110.27;596;726;1;52.17;81.94;A;(255, 0, 0);4;4;626;636;915.75;606.75
1455;632;1518;760;[     118.33      113.33      93.148];34.62;153.13;596;727;1;34.62;81.94;X;(0, 0, 255);4;4;1486;696;1486.0;696.0
803;457;853;561;[       94.2      29.639      247.56];151.63;27.78;596;728;1;27.78;81.94;B;(0, 255, 0);4;4;828;509;836.25;622.75
369;677;438;805;[     108.29      208.19      106.35];92.93;202.65;596;730;1;92.93;81.94;A;(255, 0, 0);4;4;403;741;915.75;606.75
1156;372;1209;460;[     106.56      182.17      117.67];65.47;175.34;596;731;1;65.47;81.94;A;(255, 0, 0);4;4;1182;416;915.75;606.75
1423;562;1481;707;[     98.812      67.175      120.43];50.24;112.82;596;756;1;50.24;81.94;A;(255, 0, 0);4;4;1452;634;915.75;606.75
1086;632;1152;748;[     100.81      36.343      238.22];139.89;15.19;596;765;1;15.19;81.94;B;(0, 255, 0);4;4;1119;690;836.25;622.75
577;648;638;763;[     102.65      43.155      230.15];129.35;6.86;597;723;1;6.86;83.36;B;(0, 255, 0);4;6;607;705;1120.33;619.0
1877;572;1920;688;[     100.07      38.378      233.85];135.17;12.37;597;724;1;12.37;83.36;B;(0, 255, 0);4;6;1898;630;1120.33;619.0
771;530;839;643;[     94.489      34.561      238.32];141.26;19.72;597;725;1;19.72;83.36;B;(0, 255, 0);4;6;805;586;1120.33;619.0
601;575;669;696;[     109.82      194.49      134.87];78.43;174.85;597;726;1;78.43;83.36;A;(255, 0, 0);4;6;635;635;924.5;609.0
1464;630;1524;752;[     78.537      53.956      137.87];69.16;97.79;597;727;1;69.16;83.36;X;(0, 0, 255);4;6;1494;691;1494.0;691.0
812;455;862;558;[      94.52      29.181       247.7];151.99;28.04;597;728;1;28.04;83.36;B;(0, 255, 0);4;6;837;506;1120.33;619.0
374;676;443;806;[     106.54      204.25      110.29];88.29;197.12;597;730;1;88.29;83.36;A;(255, 0, 0);4;6;408;741;924.5;609.0
1168;372;1222;461;[     107.62      182.87      121.48];65.97;173.43;597;731;1;65.97;83.36;A;(255, 0, 0);4;6;1195;416;924.5;609.0
1436;582;1485;707;[     102.94      60.426      125.82];56.7;106.37;597;756;1;56.7;83.36;A;(255, 0, 0);4;6;1460;644;924.5;609.0
1090;632;1155;749;[     101.72      38.519      237.27];137.86;12.65;597;765;1;12.65;83.36;B;(0, 255, 0);4;6;1122;690;1120.33;619.0
1423;546;1484;649;[     100.53      53.799      129.52];63.59;102.26;597;801;1;63.59;83.36;B;(0, 255, 0);4;6;1453;597;1120.33;619.0
585;646;647;761;[     101.16      41.659      229.44];129.65;9.04;598;723;1;9.04;81.48;B;(0, 255, 0);4;5;616;703;971.2;617.0
774;531;843;645;[     94.506      34.685      237.78];140.74;19.44;598;725;1;19.44;81.48;B;(0, 255, 0);4;5;808;588;971.2;617.0
611;575;678;692;[     77.106      65.965      160.81];68.15;78.38;598;726;1;68.15;81.48;A;(255, 0, 0);4;5;644;633;934.0;607.75
1470;628;1528;744;[      75.46        44.1      139.68];79.62;96.97;598;727;1;79.62;81.48;X;(0, 0, 255);4;5;1499;686;1499.0;686.0
823;454;872;554;[     94.239      29.195      247.69];151.99;28.15;598;728;1;28.15;81.48;B;(0, 255, 0);4;5;847;504;971.2;617.0
382;674;452;806;[     107.36      198.44      108.02];83.0;194.0;598;730;1;83.0;81.48;A;(255, 0, 0);4;5;417;740;934.0;607.75
1180;373;1232;458;[      106.5      183.85      124.36];66.84;172.38;598;731;1;66.84;81.48;A;(255, 0, 0);4;5;1206;415;934.0;607.75
1448;592;1490;695;[     100.93      55.538      136.05];62.77;95.83;598;756;1;62.77;81.48;A;(255, 0, 0);4;5;1469;643;934.0;607.75
1096;631;1160;750;[     102.62      40.557      232.92];133.12;9.14;598;765;1;9.14;81.48;B;(0, 255, 0);4;5;1128;690;971.2;617.0
1424;545;1490;656;[     98.686      49.726      132.92];68.1;98.87;598;801;1;68.1;81.48;B;(0, 255, 0);4;5;1457;600;971.2;617.0
595;645;654;754;[     101.96      42.646      228.84];128.58;7.99;599;723;1;7.99;87.76;B;(0, 255, 0);4;5;624;699;976.6;619.6
776;531;845;647;[     95.562      33.895      239.14];142.25;19.9;599;725;1;19.9;87.76;B;(0, 255, 0);4;5;810;589;976.6;619.6
619;576;684;690;[     108.17      205.76      137.74];89.86;182.84;599;726;1;89.86;87.76;A;(255, 0, 0);4;5;651;633;941.0;610.75
1476;628;1533;743;[     72.328      45.592      136.85];78.9;100.61;599;727;1;78.9;87.76;X;(0, 0, 255);4;5;1504;685;1504.0;685.0
829;454;879;554;[     93.667      28.604      248.48];153.01;29.26;599;728;1;29.26;87.76;B;(0, 255, 0);4;5;854;504;976.6;619.6
390;672;460;803;[     107.89      199.97      104.87];85.19;197.2;599;730;1;85.19;87.76;A;(255, 0, 0);4;5;425;737;941.0;610.75
1187;373;1239;460;[     93.927      80.611       147.3];44.25;90.85;599;731;1;44.25;87.76;A;(255, 0, 0);4;5;1213;416;941.0;610.75
1458;617;1492;698;[     89.353      46.774      140.89];73.62;92.2;599;756;1;73.62;87.76;A;(255, 0, 0);4;5;1475;657;941.0;610.75
1103;629;1168;750;[     98.099      36.305      235.08];137.44;15.37;599;765;1;15.37;87.76;B;(0, 255, 0);4;5;1135;689;976.6;619.6
1434;575;1487;659;[     98.934      57.039      131.76];60.7;100.34;599;801;1;60.7;87.76;B;(0, 255, 0);4;5;1460;617;976.6;619.6
598;644;658;751;[     100.81      41.628      232.31];132.02;9.07;600;723;1;9.07;107.92;B;(0, 255, 0);4;5;628;697;981.2;617.8
777;532;844;648;[     98.023      35.667      237.87];140.07;16.79;600;725;1;16.79;107.92;B;(0, 255, 0);4;5;810;590;981.2;617.8
625;577;688;691;[     108.92      220.54      143.75];105.47;192.88;600;726;1;105.47;107.92;A;(255, 0, 0);4;5;656;634;947.5;609.5
1481;627;1540;745;[     152.96      202.55      171.96];109.93;171.35;600;727;1;109.93;107.92;X;(0, 0, 255);4;5;1510;686;1510.0;686.0
838;454;888;557;[     93.358      28.073      248.43];153.3;29.74;600;728;1;29.74;107.92;B;(0, 255, 0);4;5;863;505;981.2;617.8
397;670;467;800;[      107.3      199.39      104.74];84.62;196.84;600;730;1;84.62;107.92;A;(255, 0, 0);4;5;432;735;947.5;609.5
1193;372;1245;464;[     93.253      80.065      149.75];46.16;88.49;600;731;1;46.16;107.92;A;(255, 0, 0);4;5;1219;418;947.5;609.5
1462;601;1504;702;[     95.004      59.192      127.46];58.57;105.16;600;756;1;58.57;107.92;A;(255, 0, 0);4;5;1483;651;947.5;609.5
1111;627;1178;752;[     97.174      37.119      228.74];131.91;15.08;600;765;1;15.08;107.92;B;(0, 255, 0);4;5;1144;689;981.2;617.8
1428;554;1494;662;[     100.01      56.886      130.47];60.64;101.54;600;801;1;60.64;107.92;B;(0, 255, 0);4;5;1461;608;981.2;617.8
600;643;661;750;[     100.05      39.454      235.99];136.3;12.11;601;723;1;12.11;105.09;B;(0, 255, 0);4;5;630;696;987.2;617.0
782;534;846;649;[     99.126      36.575      240.73];141.86;16.92;601;725;1;16.92;105.09;B;(0, 255, 0);4;5;814;591;987.2;617.0
630;578;692;693;[     109.11       214.6       135.8];98.39;191.45;601;726;1;98.39;105.09;A;(255, 0, 0);4;5;661;635;954.25;609.25
1491;627;1548;746;[     156.28      198.93      175.97];110.56;167.69;601;727;1;110.56;105.09;X;(0, 0, 255);4;5;1519;686;1519.0;686.0
847;454;897;559;[     93.324      28.432      248.09];152.82;29.31;601;728;1;29.31;105.09;B;(0, 255, 0);4;5;872;506;987.2;617.0
405;668;473;792;[     106.95       199.1      104.26];84.43;196.92;601;730;1;84.43;105.09;A;(255, 0, 0);4;5;439;730;954.25;609.25
1203;373;1254;464;[     83.453      58.077      138.67];63.91;96.05;601;731;1;63.91;105.09;A;(255, 0, 0);4;5;1228;418;954.25;609.25
1468;603;1511;705;[     93.198      57.169      127.63];60.85;105.02;601;756;1;60.85;105.09;A;(255, 0, 0);4;5;1489;654;954.25;609.25
1120;626;1186;746;[     100.03      37.942      226.86];129.82;13.37;601;765;1;13.37;105.09;B;(0, 255, 0);4;5;1153;686;987.2;617.0
1433;549;1501;664;[     103.17      57.007      126.44];60.14;105.42;601;801;1;60.14;105.09;B;(0, 255, 0);4;5;1467;606;987.2;617.0
603;643;662;751;[      100.8      43.529      232.07];130.74;7.65;602;723;1;7.65;85.88;B;(0, 255, 0);4;5;632;697;993.4;617.0
787;534;853;652;[     96.572      33.231      241.13];144.2;20.74;602;725;1;20.74;85.88;B;(0, 255, 0);4;5;820;593;993.4;617.0
637;579;700;694;[     109.12      204.61      130.43];87.95;185.74;602;726;1;87.95;85.88;A;(255, 0, 0);4;5;668;636;959.75;608.5
1499;628;1556;750;[     82.429      51.885      139.37];70.12;95.22;602;727;1;70.12;85.88;X;(0, 0, 255);4;5;1527;689;1527.0;689.0
857;454;907;561;[     93.856      29.055      248.32];152.61;28.78;602;728;1;28.78;85.88;B;(0, 255, 0);4;5;882;507;993.4;617.0
405;667;472;790;[      107.7      198.64       107.4];83.34;194.56;602;730;1;83.34;85.88;A;(255, 0, 0);4;5;438;728;959.75;608.5
1214;374;1264;463;[     89.497      64.755      151.48];60.66;83.31;602;731;1;60.66;85.88;A;(255, 0, 0);4;5;1239;418;959.75;608.5
1470;596;1518;708;[     101.33      61.515         129];55.84;103.39;602;756;1;55.84;85.88;A;(255, 0, 0);4;5;1494;652;959.75;608.5
1127;625;1191;740;[     101.86      37.957      228.72];131.26;12.04;602;765;1;12.04;85.88;B;(0, 255, 0);4;5;1159;682;993.4;617.0
1442;548;1506;664;[     104.47      60.381      133.04];57.45;99.15;602;801;1;57.45;85.88;B;(0, 255, 0);4;5;1474;606;993.4;617.0
606;641;665;752;[        102      43.769      232.41];130.87;6.69;603;723;1;6.69;85.68;B;(0, 255, 0);4;5;635;696;998.8;614.2
794;533;859;648;[     94.328      32.756      230.57];136.18;20.04;603;725;1;20.04;85.68;B;(0, 255, 0);4;5;826;590;998.8;614.2
645;578;708;694;[     108.73      203.31      128.45];86.51;185.73;603;726;1;86.51;85.68;A;(255, 0, 0);4;5;676;636;966.75;608.5
1508;627;1565;750;[     67.645      46.318      131.93];79.56;106.84;603;727;1;79.56;85.68;X;(0, 0, 255);4;5;1536;688;1536.0;688.0
868;453;917;560;[     92.938       27.71      248.91];153.93;30.44;603;728;1;30.44;85.68;B;(0, 255, 0);4;5;892;506;998.8;614.2
409;667;477;792;[     108.96      200.29      109.38];84.67;194.59;603;730;1;84.67;85.68;A;(255, 0, 0);4;5;443;729;966.75;608.5
1225;375;1274;461;[     93.012      68.115       155.5];59.1;79.53;603;731;1;59.1;85.68;A;(255, 0, 0);4;5;1249;418;966.75;608.5
1474;593;1524;709;[     99.914      63.109      127.86];54.22;104.81;603;756;1;54.22;85.68;A;(255, 0, 0);4;5;1499;651;966.75;608.5
1130;625;1195;739;[     103.44      39.474      232.75];133.6;9.84;603;765;1;9.84;85.68;B;(0, 255, 0);4;5;1162;682;998.8;614.2
1452;547;1506;648;[     104.44      40.451         237];136.54;10.17;603;801;1;10.17;85.68;B;(0, 255, 0);4;5;1479;597;998.8;614.2
613;639;672;752;[     101.12      41.665       234.4];133.71;9.29;604;723;1;9.29;91.67;B;(0, 255, 0);4;5;642;695;1004.2;613.2
800;532;865;646;[     97.367      33.801      229.06];134.19;17.63;604;725;1;17.63;91.67;B;(0, 255, 0);4;5;832;589;1004.2;613.2
654;578;717;693;[     107.98      89.621       149.1];37.52;91.97;604;726;1;37.52;91.67;A;(255, 0, 0);4;5;685;635;975.5;609.5
1517;624;1569;739;[     151.57      177.34      174.09];92.12;147.87;604;727;1;92.12;91.67;X;(0, 0, 255);4;5;1543;681;1543.0;681.0
879;451;929;561;[     92.746      28.951      247.12];151.77;28.67;604;728;1;28.67;91.67;B;(0, 255, 0);4;5;904;506;1004.2;613.2
418;667;485;793;[     110.97       207.4      114.58];91.13;197.09;604;730;1;91.13;91.67;A;(255, 0, 0);4;5;451;730;975.5;609.5
1233;374;1283;463;[     91.933      65.803      155.83];61.39;78.87;604;731;1;61.39;91.67;A;(255, 0, 0);4;5;1258;418;975.5;609.5
1485;599;1532;711;[     96.115       72.09      120.38];45.7;113.99;604;756;1;45.7;91.67;A;(255, 0, 0);4;5;1508;655;975.5;609.5
1128;625;1192;739;[     103.22      39.968      231.69];132.45;9.36;604;765;1;9.36;91.67;B;(0, 255, 0);4;5;1160;682;1004.2;613.2
1458;546;1508;642;[     104.63      44.385      234.86];132.57;5.8;604;801;1;5.8;91.67;B;(0, 255, 0);4;5;1483;594;1004.2;613.2
620;636;680;749;[     100.41      37.519      236.37];137.71;13.63;605;723;1;13.63;91.3;B;(0, 255, 0);4;5;650;692;1009.6;611.6
803;530;869;642;[     100.47       32.55      228.73];134.62;17.49;605;725;1;17.49;91.3;B;(0, 255, 0);4;5;836;586;1009.6;611.6
661;577;723;689;[     107.81      206.43      128.71];89.57;188.18;605;726;1;89.57;91.3;A;(255, 0, 0);4;5;692;633;982.5;609.0
1526;622;1577;733;[     154.01      171.83      173.75];89.77;144.03;605;727;1;89.77;91.3;X;(0, 0, 255);4;5;1551;677;1551.0;677.0
892;449;939;553;[     93.013      30.164      245.66];149.86;26.92;605;728;1;26.92;91.3;B;(0, 255, 0);4;5;915;501;1009.6;611.6
422;666;488;794;[     109.81      208.11      108.54];92.56;201.27;605;730;1;92.56;91.3;A;(255, 0, 0);4;5;455;730;982.5;609.0
1240;375;1290;463;[     87.467      59.948      163.34];71.12;71.58;605;731;1;71.12;91.3;A;(255, 0, 0);4;5;1265;419;982.5;609.0
1496;598;1541;710;[     90.696       64.74      123.22];53.82;110.54;605;756;1;53.82;91.3;A;(255, 0, 0);4;5;1518;654;982.5;609.0
1129;625;1191;738;[     103.09      42.059      227.46];127.79;8.49;605;765;1;8.49;91.3;B;(0, 255, 0);4;5;1160;681;1009.6;611.6
1460;544;1515;653;[     100.38      43.274      232.55];131.3;8.17;605;801;1;8.17;91.3;B;(0, 255, 0);4;5;1487;598;1009.6;611.6
627;632;685;741;[     99.916       37.24      237.38];138.7;14.46;606;723;1;14.46;87.83;B;(0, 255, 0);4;5;656;686;1015.0;609.6
804;529;872;640;[     99.979       33.77      230.82];135.51;16.32;606;725;1;16.32;87.83;B;(0, 255, 0);4;5;838;584;1015.0;609.6
664;576;726;686;[     60.831      57.806      116.94];73.17;123.58;606;726;1;73.17;87.83;A;(255, 0, 0);4;5;695;631;988.25;608.0
1536;619;1586;729;[      62.16      49.516      135.78];79.89;105.41;606;727;1;79.89;87.83;X;(0, 0, 255);4;5;1561;674;1561.0;674.0
902;447;949;549;[     93.778      30.844      245.65];149.41;26.07;606;728;1;26.07;87.83;B;(0, 255, 0);4;5;925;498;1015.0;609.6
430;664;495;793;[     109.59      209.59      106.68];94.32;203.57;606;730;1;94.32;87.83;A;(255, 0, 0);4;5;462;728;988.25;608.0
1245;375;1295;463;[     107.87       185.5      120.52];68.65;176.08;606;731;1;68.65;87.83;A;(255, 0, 0);4;5;1270;419;988.25;608.0
1503;597;1549;711;[     93.151      58.349      121.67];59.63;111.01;606;756;1;59.63;87.83;A;(255, 0, 0);4;5;1526;654;988.25;608.0
1133;623;1196;738;[     101.33      43.915      241.02];138.02;11.81;606;765;1;11.81;87.83;B;(0, 255, 0);4;5;1164;680;1015.0;609.6
1464;543;1521;658;[     102.13      42.296      233.02];132.21;7.88;606;801;1;7.88;87.83;B;(0, 255, 0);4;5;1492;600;1015.0;609.6
632;629;689;736;[     99.822      36.344      237.23];139.11;15.17;607;723;1;15.17;87.75;B;(0, 255, 0);4;5;660;682;1019.0;609.0
803;529;871;643;[     98.539      34.236      232.31];136.44;16.53;607;725;1;16.53;87.75;B;(0, 255, 0);4;5;837;586;1019.0;609.0
664;575;728;688;[     64.523      64.455      117.86];65.56;122.08;607;726;1;65.56;87.75;A;(255, 0, 0);4;5;696;631;992.75;605.25
1542;616;1595;731;[     58.699      49.835      127.93];80.7;113.99;607;727;1;80.7;87.75;X;(0, 0, 255);4;5;1568;673;1568.0;673.0
912;446;958;547;[     93.584      29.539       247.2];151.43;27.92;607;728;1;27.92;87.75;B;(0, 255, 0);4;5;935;496;1019.0;609.0
437;660;504;792;[     108.57      209.19      108.72];93.51;202.0;607;730;1;93.51;87.75;A;(255, 0, 0);4;5;470;726;992.75;605.25
1250;376;1299;462;[      92.83      74.601      125.81];43.76;109.61;607;731;1;43.76;87.75;A;(255, 0, 0);4;5;1274;419;992.75;605.25
1511;594;1552;696;[     108.97      185.31      138.48];69.97;165.21;607;756;1;69.97;87.75;A;(255, 0, 0);4;5;1531;645;992.75;605.25
1138;621;1203;739;[     102.26      41.537      239.61];138.1;11.62;607;765;1;11.62;87.75;B;(0, 255, 0);4;5;1170;680;1019.0;609.0
1464;542;1522;660;[     103.56      44.053      229.49];128.3;5.84;607;801;1;5.84;87.75;B;(0, 255, 0);4;5;1493;601;1019.0;609.0
634;627;691;733;[     96.549      33.226      238.25];141.87;19.58;608;723;1;19.58;90.2;B;(0, 255, 0);4;5;662;680;1022.8;607.4
805;529;873;644;[     97.946       34.03      230.76];135.36;16.99;608;725;1;16.99;90.2;B;(0, 255, 0);4;5;839;586;1022.8;607.4
666;575;727;687;[     109.63      200.48      139.15];84.99;177.61;608;726;1;84.99;90.2;A;(255, 0, 0);4;5;696;631;998.75;604.75
1553;615;1605;733;[       52.6      51.651      127.84];82.76;116.78;608;727;1;82.76;90.2;X;(0, 0, 255);4;5;1579;674;1579.0;674.0
919;444;966;545;[     93.471       30.01      248.34];152.1;28.32;608;728;1;28.32;90.2;B;(0, 255, 0);4;5;942;494;1022.8;607.4
445;659;511;790;[     107.98      210.18      108.66];94.47;202.82;608;730;1;94.47;90.2;A;(255, 0, 0);4;5;478;724;998.75;604.75
1257;375;1307;462;[     103.65      92.943      184.48];65.12;64.54;608;731;1;64.54;90.2;A;(255, 0, 0);4;5;1282;418;998.75;604.75
1517;593;1561;700;[     82.825      49.778      131.03];70.66;103.18;608;756;1;70.66;90.2;A;(255, 0, 0);4;5;1539;646;998.75;604.75
1144;617;1211;737;[     102.06      38.697      239.19];139.33;13.39;608;765;1;13.39;90.2;B;(0, 255, 0);4;5;1177;677;1022.8;607.4
1464;541;1524;659;[     102.42      43.317      230.14];129.26;6.86;608;801;1;6.86;90.2;B;(0, 255, 0);4;5;1494;600;1022.8;607.4
635;624;694;735;[     97.755      33.918       239.2];142.18;18.82;609;723;1;18.82;107.96;B;(0, 255, 0);4;5;664;679;1025.4;607.2
803;528;870;644;[     98.167      36.097      233.05];135.92;15.17;609;725;1;15.17;107.96;B;(0, 255, 0);4;5;836;586;1025.4;607.2
669;575;732;687;[     108.23      199.36      136.61];83.37;177.97;609;726;1;83.37;107.96;A;(255, 0, 0);4;5;700;631;1004.25;604.0
1562;614;1615;735;[     173.63      191.31      180.01];116.69;165.81;609;727;1;116.69;107.96;X;(0, 0, 255);4;5;1588;674;1588.0;674.0
924;444;971;547;[     94.433        30.9      248.74];151.86;27.55;609;728;1;27.55;107.96;B;(0, 255, 0);4;5;947;495;1025.4;607.2
450;656;516;784;[     106.45      212.72      106.33];97.3;206.24;609;730;1;97.3;107.96;A;(255, 0, 0);4;5;483;720;1004.25;604.0
1265;375;1313;461;[     106.67      182.15      120.17];65.26;173.7;609;731;1;65.26;107.96;A;(255, 0, 0);4;5;1289;418;1004.25;604.0
1522;591;1569;704;[     74.897      50.246      135.27];73.43;101.23;609;756;1;73.43;107.96;A;(255, 0, 0);4;5;1545;647;1004.25;604.0
1150;615;1218;737;[     101.18      37.773       235.7];137.0;12.87;609;765;1;12.87;107.96;B;(0, 255, 0);4;5;1184;676;1025.4;607.2
